"sim.id","model","name","LH","aicc","delta.aicc","w","tau0","gamma","lamb0","mu0","alpha","beta","eps"
"3472","3","Birth-death constant rates (coalescent approx)",39238.4116984539,-78472.8221595393,2.0332510977023,0.1,NA,NA,0.04387432669931,0.000852400709468624,NA,NA,NA
"3472","4a","Birth-death varying speciation constant extinction (coalescent approx)",39240.4289428146,-78474.855410637,0,0.29,NA,NA,0.044864523693413,0.00486182706084177,0.00100112324168376,NA,NA
"3472","4b","Birth-death constant speciation varying extinction (coalescent approx)",39239.6340105544,-78473.2655461166,1.58986452035606,0.13,NA,NA,0.044830190748763,0.00392487786475089,NA,-0.0196729405154976,NA
"3472","4c","Birth-death constant extinction fraction (coalescent approx)",39238.6736486302,-78471.3448222682,3.51058836875018,0.05,NA,NA,0.0435509894160968,NA,0.000169945535305026,NA,0.0160374295297272
"3472","4d","Birth-death varying speciation and extinction (coalescent approx)",39239.6696335828,-78471.335141753,3.52026888394903,0.05,NA,NA,0.044732210032273,0.00427686025308488,4.89157366310393e-05,-0.0253597984073087,NA
"3472","5","Pure birth constant speciation (coalescent approx)",39238.0585783062,-78474.1167441988,0.738666438148357,0.2,NA,NA,0.0433671875,NA,NA,NA,NA
"3472","6","Pure birth varying speciation (coalescent approx)",39238.0639513853,-78472.126665402,2.72874523499922,0.07,NA,NA,0.0433297090861694,NA,2.30202470038858e-05,NA,NA
"3473","1","Equilibrium constant rate",36788.2300572535,-73574.4597031537,6487.50096000473,0,0.0759674414062501,NA,NA,NA,NA,NA,NA
"3473","2","Equilibrium variable rate",40031.4577339155,-80058.9142336441,3.04642951439018,0.1,0.0446693147205109,0.0484136407391523,NA,NA,NA,NA,NA
"3473","3","Birth-death constant rates (coalescent approx)",40025.2759365686,-80046.5506389502,15.4100242082641,0,NA,NA,0.0469276971021174,6.17297003289605e-07,NA,NA,NA
"3473","4a","Birth-death varying speciation constant extinction (coalescent approx)",40032.9803776545,-80059.9582866812,2.00237647723407,0.18,NA,NA,0.045564730942602,2.37178925651852e-05,0.000990417427720996,NA,NA
"3473","4b","Birth-death constant speciation varying extinction (coalescent approx)",40025.3234179561,-80044.6443672843,17.3162958741596,0,NA,NA,0.0468635473566841,1.36532467773207e-06,NA,-0.0260903349880818,NA
"3473","4c","Birth-death constant extinction fraction (coalescent approx)",40032.9435739402,-80059.8846792526,2.07598390583007,0.17,NA,NA,0.0457142804552125,NA,0.00108917007343432,NA,0.0108301963254617
"3473","4d","Birth-death varying speciation and extinction (coalescent approx)",40032.9808934126,-80057.9576720223,4.00299113617803,0.07,NA,NA,0.0455879552551339,0.000110119354264001,0.000991379986511142,-0.0210858204057395,NA
"3473","5","Pure birth constant speciation (coalescent approx)",40025.3234842552,-80048.646557157,13.3141060014168,0,NA,NA,0.046859375,NA,NA,NA,NA
"3473","6","Pure birth varying speciation (coalescent approx)",40032.9809486727,-80061.9606631584,0,0.48,NA,NA,0.0455580649291703,NA,0.000981433967830528,NA,NA
"3474","1","Equilibrium constant rate",36501.6637041881,-73001.3269992108,6535.06491443072,0,0.07383130859375,NA,NA,NA,NA,NA,NA
"3474","2","Equilibrium variable rate",39770.1965706315,-79536.3919136415,0,0.85,0.042814171022507,0.0453455926453952,NA,NA,NA,NA,NA
"3474","3","Birth-death constant rates (coalescent approx)",39766.7599963203,-79529.5187650191,6.87314862241328,0.03,NA,NA,0.0443503180804125,1.23115508932457e-07,NA,NA,NA
"3474","4a","Birth-death varying speciation constant extinction (coalescent approx)",39766.7621069308,-79527.5217583674,8.87015527414042,0.01,NA,NA,0.044333481179763,1.95859041458726e-08,1.08599277022197e-05,NA,NA
"3474","4b","Birth-death constant speciation varying extinction (coalescent approx)",39766.7597897258,-79527.5171239575,8.87478968403593,0.01,NA,NA,0.0443514712004181,2.31689473430049e-07,NA,-0.0206635228442787,NA
"3474","4c","Birth-death constant extinction fraction (coalescent approx)",39764.8568514759,-79523.7112474575,12.6806661840092,0,NA,NA,0.0445783880573927,NA,0.000119591976752744,NA,0.0156302059940489
"3474","4d","Birth-death varying speciation and extinction (coalescent approx)",39766.76096895,-79525.517844991,10.8740686505334,0,NA,NA,0.0443350868611855,3.26302769238474e-06,4.7809211302619e-06,-0.108192486185481,NA
"3474","5","Pure birth constant speciation (coalescent approx)",39766.7602211763,-79531.5200331873,4.87188045428775,0.07,NA,NA,0.0443515625,NA,NA,NA,NA
"3474","6","Pure birth varying speciation (coalescent approx)",39766.7619609439,-79529.5226942663,6.86921937520674,0.03,NA,NA,0.0443349397004208,NA,7.53318658944595e-06,NA,NA
"3565","1","Equilibrium constant rate",38575.3566629144,-77148.712924182,6441.0489355418,0,0.0800580859375,NA,NA,NA,NA,NA,NA
"3565","2","Equilibrium variable rate",41795.3640532955,-83586.7269015298,3.03495819406817,0.07,0.0492946787437298,0.0491627958868061,NA,NA,NA,NA,NA
"3565","3","Birth-death constant rates (coalescent approx)",41795.3652629187,-83586.7293207762,3.0325389476784,0.07,NA,NA,0.0492778855684302,0.000121035867822826,NA,NA,NA
"3565","4a","Birth-death varying speciation constant extinction (coalescent approx)",41797.8821350442,-83589.7618597238,0,0.34,NA,NA,0.0505423045070402,0.00527636759059051,0.00129716559771195,NA,NA
"3565","4b","Birth-death constant speciation varying extinction (coalescent approx)",41796.3187265985,-83586.6350428324,3.12681689146848,0.07,NA,NA,0.0505265035503847,0.00365595960752755,NA,-0.0243379145650048,NA
"3565","4c","Birth-death constant extinction fraction (coalescent approx)",41796.1276798963,-83586.252949428,3.50891029587365,0.06,NA,NA,0.0490550864710649,NA,0.000352325667853067,NA,0.0111150708223328
"3565","4d","Birth-death varying speciation and extinction (coalescent approx)",41797.3747078587,-83586.7453980397,3.01646168416482,0.08,NA,NA,0.0503660088328393,0.00432956166937765,0.000536958890360297,-0.0133517635078273,NA
"3565","5","Pure birth constant speciation (coalescent approx)",41795.3582417181,-83588.7160817894,1.04577793442877,0.2,NA,NA,0.049203125,NA,NA,NA,NA
"3565","6","Pure birth varying speciation (coalescent approx)",41795.7159063965,-83587.4306077317,2.33125199217466,0.11,NA,NA,0.0489002122182056,NA,0.00022586318207391,NA,NA
"3566","1","Equilibrium constant rate",38706.5208394774,-77411.041281024,6568.83214063774,0,0.075665166015625,NA,NA,NA,NA,NA,NA
"3566","2","Equilibrium variable rate",41991.6636530606,-83979.3261122102,0.547309451532783,0.21,0.0490220764262717,0.0466279451953624,NA,NA,NA,NA,NA
"3566","3","Birth-death constant rates (coalescent approx)",41991.6642548249,-83979.3273157388,0.546105922898278,0.21,NA,NA,0.0490320772645902,0.00239953680983244,NA,NA,NA
"3566","4a","Birth-death varying speciation constant extinction (coalescent approx)",41991.975048213,-83977.9477083664,1.9257132953353,0.11,NA,NA,0.0486025272863577,0.000698796490301251,-0.000422835770896306,NA,NA
"3566","4b","Birth-death constant speciation varying extinction (coalescent approx)",41989.1968898646,-83972.3913916694,7.4820299922867,0.01,NA,NA,0.0478934970010382,0.000873582260397686,NA,-0.0217256712734514,NA
"3566","4c","Birth-death constant extinction fraction (coalescent approx)",41991.9747401015,-83977.9470921433,1.92632951837732,0.11,NA,NA,0.0485736405258598,NA,-0.000450783315146484,NA,0.0121467310499545
"3566","4d","Birth-death varying speciation and extinction (coalescent approx)",41991.9365624883,-83975.869144481,4.00427718074934,0.04,NA,NA,0.0484240160113801,7.29811731548737e-05,-0.000575528341460149,-0.0172778825265392,NA
"3566","5","Pure birth constant speciation (coalescent approx)",41989.1251832482,-83976.2499685657,3.62345309602097,0.05,NA,NA,0.047578125,NA,NA,NA,NA
"3566","6","Pure birth varying speciation (coalescent approx)",41991.9373077864,-83979.8734216617,0,0.28,NA,NA,0.0483931416218621,NA,-0.000572740921228612,NA,NA
"3567","1","Equilibrium constant rate",39515.3807396779,-79028.7610727691,6455.45831513855,0,0.09514583984375,NA,NA,NA,NA,NA,NA
"3567","2","Equilibrium variable rate",42742.7324993563,-85481.4637788284,2.75560907922045,0.12,0.0564103009068453,0.0591105533593607,NA,NA,NA,NA,NA
"3567","3","Birth-death constant rates (coalescent approx)",42740.6202792419,-85477.2393385996,6.98004930802563,0.01,NA,NA,0.0579996695265803,1.42748614382336e-09,NA,NA,NA
"3567","4a","Birth-death varying speciation constant extinction (coalescent approx)",42743.3292772892,-85480.6561145622,3.5632733454695,0.08,NA,NA,0.0587993283412732,0.00562865274476117,0.0018559653730825,NA,NA
"3567","4b","Birth-death constant speciation varying extinction (coalescent approx)",42740.6269105647,-85475.2513811131,8.96800679450098,0.01,NA,NA,0.0581614570384894,0.00045008034752991,NA,-0.0297221882821058,NA
"3567","4c","Birth-death constant extinction fraction (coalescent approx)",42744.2838039984,-85482.5651679805,1.65421992709162,0.2,NA,NA,0.0572402281694759,NA,0.00105334481658168,NA,0.0189883617016671
"3567","4d","Birth-death varying speciation and extinction (coalescent approx)",42744.2610597958,-85480.5180524843,3.70133542337862,0.07,NA,NA,0.0574909134699846,0.00169044885413911,0.000859421599142375,-0.0236393388486325,NA
"3567","5","Pure birth constant speciation (coalescent approx)",42740.620289758,-85479.2401729292,4.97921497840434,0.04,NA,NA,0.0580000000000001,NA,NA,NA,NA
"3567","6","Pure birth varying speciation (coalescent approx)",42744.1103038959,-85484.2193879076,0,0.47,NA,NA,0.0569079386107695,NA,0.00081601664224565,NA,NA
"3568","1","Equilibrium constant rate",37150.0521960948,-74298.1039868801,6560.44137640536,0,0.073450576171875,NA,NA,NA,NA,NA,NA
"3568","2","Equilibrium variable rate",40428.1779103521,-80852.3546046523,6.19075863319449,0.02,0.0431921221809056,0.0466524993401674,NA,NA,NA,NA,NA
"3568","3","Birth-death constant rates (coalescent approx)",40422.7152945882,-80841.4293731246,17.1159901608771,0,NA,NA,0.0452320837120186,3.15924987047504e-08,NA,NA,NA
"3568","4a","Birth-death varying speciation constant extinction (coalescent approx)",40431.6495508135,-80857.2966692767,1.24869400874013,0.24,NA,NA,0.0444789878740601,0.00191674475439135,0.00140618121175655,NA,NA
"3568","4b","Birth-death constant speciation varying extinction (coalescent approx)",40422.715261898,-80839.4280914457,19.117271839772,0,NA,NA,0.0452262186212818,4.59558033667178e-08,NA,-0.0220633848118668,NA
"3568","4c","Birth-death constant extinction fraction (coalescent approx)",40431.4562371447,-80856.9100419391,1.63532134635898,0.2,NA,NA,0.0440497491817709,NA,0.00115133792956314,NA,0.0125916189813613
"3568","4d","Birth-death varying speciation and extinction (coalescent approx)",40431.5345442586,-80855.0650341892,3.48032909622998,0.08,NA,NA,0.0444718062805158,0.00181224285188099,0.00106192822744927,-0.0215935303670896,NA
"3568","5","Pure birth constant speciation (coalescent approx)",40422.715297266,-80843.4301892224,15.1151740630448,0,NA,NA,0.0452265625,NA,NA,NA,NA
"3568","6","Pure birth varying speciation (coalescent approx)",40431.2732896687,-80858.5453632854,0,0.45,NA,NA,0.0438672661503364,NA,0.00103406031462235,NA,NA
"3569","1","Equilibrium constant rate",36692.1238350131,-73382.2472609864,6218.04201861043,0,0.0728574218750001,NA,NA,NA,NA,NA,NA
"3569","2","Equilibrium variable rate",39794.3371159861,-79584.6730047273,15.6162748695642,0,0.0443085055049919,0.0439476783190741,NA,NA,NA,NA,NA
"3569","3","Birth-death constant rates (coalescent approx)",39794.3377303618,-79584.6742334787,15.6150461181387,0,NA,NA,0.0442986495564592,0.000329934644033834,NA,NA,NA
"3569","4a","Birth-death varying speciation constant extinction (coalescent approx)",39803.104076269,-79600.2056977973,0.0835817995393882,0.47,NA,NA,0.0463055956352494,0.0084536832115632,0.00199632075996654,NA,NA
"3569","4b","Birth-death constant speciation varying extinction (coalescent approx)",39800.2307002496,-79594.4589457585,5.83033383832662,0.03,NA,NA,0.0471433548593877,0.0105508564686759,NA,-0.0358061145948941,NA
"3569","4c","Birth-death constant extinction fraction (coalescent approx)",39803.1458671688,-79600.2892795969,0,0.49,NA,NA,0.046330538019811,NA,0.00242659516759623,NA,0.192085504780317
"3569","4d","Birth-death varying speciation and extinction (coalescent approx)",39799.8917848355,-79591.779478018,8.50980157891172,0.01,NA,NA,0.0466927210561855,0.0110056122417452,5.47768806514276e-05,-0.0478810734930842,NA
"3569","5","Pure birth constant speciation (coalescent approx)",39794.2885216153,-79586.5766341907,13.7126454061363,0,NA,NA,0.0441015625,NA,NA,NA,NA
"3569","6","Pure birth varying speciation (coalescent approx)",39795.4872128761,-79586.9731985073,13.3160810895206,0,NA,NA,0.0435755142268453,NA,0.000389512562162883,NA,NA
"3570","1","Equilibrium constant rate",39777.0565925006,-79552.1127798148,6296.50181964019,0,0.09334076171875,NA,NA,NA,NA,NA,NA
"3570","2","Equilibrium variable rate",42926.3055414001,-85848.6098671179,0.00473233709635679,0.19,0.0590215455785249,0.0565545804661607,NA,NA,NA,NA,NA
"3570","3","Birth-death constant rates (coalescent approx)",42926.3079075687,-85848.614599455,0,0.19,NA,NA,0.0589918616778705,0.00245348108233611,NA,NA,NA
"3570","4a","Birth-death varying speciation constant extinction (coalescent approx)",42926.9593790564,-85847.9163265018,0.698272953202832,0.14,NA,NA,0.0596853256488539,0.00519151175500882,0.000673823106720455,NA,NA
"3570","4b","Birth-death constant speciation varying extinction (coalescent approx)",42926.8648190172,-85847.7272064234,0.88739303163311,0.12,NA,NA,0.0599729280435681,0.00686091747682704,NA,-0.0286655037733467,NA
"3570","4c","Birth-death constant extinction fraction (coalescent approx)",42926.9603411725,-85847.9182507341,0.696348720928654,0.14,NA,NA,0.0597303496849427,NA,0.000761986677260152,NA,0.0903558825210241
"3570","4d","Birth-death varying speciation and extinction (coalescent approx)",42927.2135820507,-85846.4231110059,2.19148844915617,0.06,NA,NA,0.0603880962976512,0.00684748820324095,-0.000227759971569656,-0.026456034356979,NA
"3570","5","Pure birth constant speciation (coalescent approx)",42924.572945822,-85847.1454864576,1.46911299745261,0.09,NA,NA,0.057515625,NA,NA,NA,NA
"3570","6","Pure birth varying speciation (coalescent approx)",42925.2397348231,-85846.478253964,2.13634549106064,0.07,NA,NA,0.0580014464298994,NA,-0.000345262602063931,NA,NA
"3571","1","Equilibrium constant rate",36332.4696591341,-72662.9389086,6370.68805797426,0,0.07071505859375,NA,NA,NA,NA,NA,NA
"3571","2","Equilibrium variable rate",39518.1017470223,-79032.2022649143,1.42470165992563,0.13,0.0427485861577463,0.0437149029231511,NA,NA,NA,NA,NA
"3571","3","Birth-death constant rates (coalescent approx)",39517.6052956523,-79031.2093621742,2.41760440001963,0.08,NA,NA,0.0433221596126754,2.55437760104966e-07,NA,NA,NA
"3571","4a","Birth-death varying speciation constant extinction (coalescent approx)",39519.1542690188,-79032.306079525,1.32088704925263,0.13,NA,NA,0.0433947364158613,0.00174082503604975,0.000696627774399755,NA,NA
"3571","4b","Birth-death constant speciation varying extinction (coalescent approx)",39517.6914777997,-79029.3804970869,4.2464694873488,0.03,NA,NA,0.0436654175160298,0.000937832222475091,NA,-0.0198511511805757,NA
"3571","4c","Birth-death constant extinction fraction (coalescent approx)",39519.0049495364,-79032.0074405602,1.61952601396479,0.12,NA,NA,0.0430272660304569,NA,0.00047772972794663,NA,0.0137348355103904
"3571","4d","Birth-death varying speciation and extinction (coalescent approx)",39519.1049176111,-79030.2057372813,3.42122929288598,0.05,NA,NA,0.0434585890902946,0.00182620261851008,0.000384029925615538,-0.0204832054755641,NA
"3571","5","Pure birth constant speciation (coalescent approx)",39517.6048828539,-79033.2093560396,0.417610534612322,0.21,NA,NA,0.0433125,NA,NA,NA,NA
"3571","6","Pure birth varying speciation (coalescent approx)",39518.8140978523,-79033.6269665742,0,0.26,NA,NA,0.0428376112356891,NA,0.00035466715332579,NA,NA
"3572","1","Equilibrium constant rate",36645.5316713498,-73289.0629300733,6313.33416351375,0,0.07502205078125,NA,NA,NA,NA,NA,NA
"3572","2","Equilibrium variable rate",39802.1982425659,-79600.3952471249,2.00184646208072,0.13,0.0461506667741425,0.0461530224930518,NA,NA,NA,NA,NA
"3572","3","Birth-death constant rates (coalescent approx)",39802.1988248017,-79600.3964115966,2.00068199039379,0.13,NA,NA,0.0461634813464384,3.50861579929217e-06,NA,NA,NA
"3572","4a","Birth-death varying speciation constant extinction (coalescent approx)",39802.7700078202,-79599.5375393713,2.85955421569815,0.08,NA,NA,0.0466720475644923,0.00209964205060962,0.000533144188537094,NA,NA
"3572","4b","Birth-death constant speciation varying extinction (coalescent approx)",39802.3606115063,-79598.7187467434,3.67834684358968,0.06,NA,NA,0.0466596201025592,0.00135291640085769,NA,-0.0208289275880525,NA
