"sim.id","model","name","LH","aicc","delta.aicc","w","tau0","gamma","lamb0","mu0","alpha","beta","eps"
"3569-100","4c","Birth-death constant extinction fraction (coalescent approx)",198.056199807551,-390.056585661613,1.0272329715167,0.22,NA,NA,0.0251179869858009,NA,0.00467390849618631,NA,0.288613640692016
"3569-100","4d","Birth-death varying speciation and extinction (coalescent approx)",198.05316520343,-388.01309031362,3.07072831950973,0.08,NA,NA,0.0250384418780875,0.0066455912115153,0.00424416091112521,0.00343574510329048,NA
"3569-100","5","Pure birth constant speciation (coalescent approx)",193.531793392672,-385.054327526086,6.02949110704446,0.02,NA,NA,0.02597265625,NA,NA,NA,NA
"3569-100","6","Pure birth varying speciation (coalescent approx)",197.555830430254,-391.08381863313,0,0.37,NA,NA,0.0231888238289234,NA,0.00244701269135341,NA,NA
"3570-100","1","Equilibrium constant rate",-106.407197986368,214.888470046811,38.4159971373591,0,0.04653,NA,NA,NA,NA,NA,NA
"3570-100","2","Equilibrium variable rate",-86.7922367426125,177.810888579565,1.33841567011288,0.19,0.0156583858068062,0.0328802457616952,NA,NA,NA,NA,NA
"3570-100","3","Birth-death constant rates (coalescent approx)",-88.6755044496665,181.577423993673,5.104951084221,0.03,NA,NA,0.0241577935861403,7.09221837613985e-09,NA,NA,NA
"3570-100","4a","Birth-death varying speciation constant extinction (coalescent approx)",-86.0168964860326,178.495331433604,2.02285852415201,0.14,NA,NA,0.0206312850048991,0.00863371340216548,0.0078856005492867,NA,NA
"3570-100","4b","Birth-death constant speciation varying extinction (coalescent approx)",-88.6755051108775,183.812548683293,7.3400757738417,0.01,NA,NA,0.0241545990657051,1.51804140001342e-08,NA,-0.00726695013954706,NA
"3570-100","4c","Birth-death constant extinction fraction (coalescent approx)",-86.0404135982639,178.542365658066,2.06989274861459,0.13,NA,NA,0.0198433093953619,NA,0.0109527673503606,NA,0.444511304705144
"3570-100","4d","Birth-death varying speciation and extinction (coalescent approx)",-85.8795008361239,180.543315397738,4.0708424882863,0.05,NA,NA,0.0237163600316014,0.0237161370465251,0.00542797434950748,-0.0317968613993197,NA
"3570-100","5","Pure birth constant speciation (coalescent approx)",-88.6755029041486,179.425079882371,2.95260697291954,0.08,NA,NA,0.02415625,NA,NA,NA,NA
"3570-100","6","Pure birth varying speciation (coalescent approx)",-86.123028907556,176.472472909452,0,0.37,NA,NA,0.0181521223547134,NA,0.00656587605920049,NA,NA
"3571-100","1","Equilibrium constant rate",46.1125352497497,-90.2106300662864,155.707378947655,0,0.08161,NA,NA,NA,NA,NA,NA
"3571-100","2","Equilibrium variable rate",123.972828756639,-243.902179252408,2.01582976153341,0.1,0.038755747377684,0.0394608075353704,NA,NA,NA,NA,NA
"3571-100","3","Birth-death constant rates (coalescent approx)",123.966222550473,-243.888966840077,2.0290421738643,0.1,NA,NA,0.0391730916342736,1.34175244066868e-07,NA,NA,NA
"3571-100","4a","Birth-death varying speciation constant extinction (coalescent approx)",125.385955131451,-244.684637535628,1.2333714783133,0.14,NA,NA,0.0443210443589497,0.0213966432094739,0.0052347829953841,NA,NA
"3571-100","4b","Birth-death constant speciation varying extinction (coalescent approx)",124.653223076386,-243.2191734255,2.6988355884416,0.07,NA,NA,0.0457520122121067,0.0240815811682154,NA,-0.0383372869920313,NA
"3571-100","4c","Birth-death constant extinction fraction (coalescent approx)",125.539163741256,-244.991054755239,0.926954258703176,0.17,NA,NA,0.0450971312945128,NA,0.012350229193601,NA,0.660931820020522
"3571-100","4d","Birth-death varying speciation and extinction (coalescent approx)",125.307140039857,-242.468294678255,3.44971433568713,0.05,NA,NA,0.0447505696540675,0.0207663168614504,0.00413667484330534,-0.00266904930557008,NA
"3571-100","5","Pure birth constant speciation (coalescent approx)",123.966224723577,-245.918009013942,0,0.26,NA,NA,0.039171875,NA,NA,NA,NA
"3571-100","6","Pure birth varying speciation (coalescent approx)",124.20528894998,-244.36709963909,1.55090937485178,0.12,NA,NA,0.0377901297988806,NA,0.00113395744192883,NA,NA
"3572-100","1","Equilibrium constant rate",-104.585946185147,211.201304135001,70.749044439509,0,0.06357,NA,NA,NA,NA,NA,NA
"3572-100","2","Equilibrium variable rate",-69.050682757672,142.190254404233,1.73799470874098,0.13,0.0317664573459541,0.0282343285622089,NA,NA,NA,NA,NA
"3572-100","3","Birth-death constant rates (coalescent approx)",-69.0505819152,142.190052719289,1.73779302379694,0.13,NA,NA,0.03177848540235,0.00358094969894588,NA,NA,NA
"3572-100","4a","Birth-death varying speciation constant extinction (coalescent approx)",-68.4645984822781,143.108301442168,2.65604174667632,0.08,NA,NA,0.0360248607691276,0.020077545183867,0.00377529696746073,NA,NA
"3572-100","4b","Birth-death constant speciation varying extinction (coalescent approx)",-68.8231694494161,143.825443376444,3.37318368095225,0.06,NA,NA,0.0349504648487578,0.0133438916457566,NA,-0.0131058241851545,NA
"3572-100","4c","Birth-death constant extinction fraction (coalescent approx)",-67.9703393424493,142.119783162511,1.6675234670187,0.14,NA,NA,0.0346734154258514,NA,0.0211130372678204,NA,0.945862664207905
"3572-100","4d","Birth-death varying speciation and extinction (coalescent approx)",-68.3586201316716,145.017992143042,4.56573244755057,0.03,NA,NA,0.0368457716757208,0.0250690894218673,0.00815384695005957,0.00795283699611279,NA
"3572-100","5","Pure birth constant speciation (coalescent approx)",-69.211423965393,140.452259695492,0,0.31,NA,NA,0.02964453125,NA,NA,NA,NA
"3572-100","6","Pure birth varying speciation (coalescent approx)",-69.1912004742823,142.471289837453,2.01903014196157,0.11,NA,NA,0.0301036096423056,NA,-0.000367618902799356,NA,NA
"3573-100","1","Equilibrium constant rate",-32.9448755571166,67.910055682761,121.544286321072,0,0.08117,NA,NA,NA,NA,NA,NA
"3573-100","2","Equilibrium variable rate",27.8845011470393,-51.7077778042827,1.92645283402815,0.15,0.0389973245227805,0.0411787063522673,NA,NA,NA,NA,NA
"3573-100","3","Birth-death constant rates (coalescent approx)",27.8270089613653,-51.5927934329348,2.04143720537603,0.14,NA,NA,0.0403163602471714,3.62510323637905e-09,NA,NA,NA
"3573-100","4a","Birth-death varying speciation constant extinction (coalescent approx)",27.8302623009668,-49.5374476788567,4.09678295945415,0.05,NA,NA,0.0401080962447345,2.80736233980032e-08,0.000136656248745683,NA,NA
"3573-100","4b","Birth-death constant speciation varying extinction (coalescent approx)",27.8272508535805,-49.5314247840841,4.10280585422672,0.05,NA,NA,0.0402929954849884,1.36021471733635e-07,NA,-0.0089659493922085,NA
"3573-100","4c","Birth-death constant extinction fraction (coalescent approx)",27.8124354595099,-49.5017939959429,4.13243664236791,0.05,NA,NA,0.0402248740104829,NA,0.00024790039854969,NA,0.010949151853919
"3573-100","4d","Birth-death varying speciation and extinction (coalescent approx)",27.8302483809002,-47.4543111947901,6.17991944352066,0.02,NA,NA,0.0401237102814504,6.57142860230643e-08,0.000126639840518752,-0.009105843147638,NA
"3573-100","5","Pure birth constant speciation (coalescent approx)",27.8272676034194,-53.6342306383108,0,0.39,NA,NA,0.04028515625,NA,NA,NA,NA
"3573-100","6","Pure birth varying speciation (coalescent approx)",27.8302629146657,-51.5993013395356,2.03492929877525,0.14,NA,NA,0.0401070742271252,NA,0.00013804549742248,NA,NA
"4065-7000","1","Equilibrium constant rate",733.615125935227,-1465.22666120618,1588.7343904275,0,0.03431,NA,NA,NA,NA,NA,NA
"4065-7000","2","Equilibrium variable rate",1436.74335997075,-2869.47593827034,184.485113363339,0,0.00652577956076687,0.0506009377749621,NA,NA,NA,NA,NA
"4065-7000","3","Birth-death constant rates (coalescent approx)",1188.04968132968,-2372.0885809882,681.872470645485,0,NA,NA,0.0225006587428546,4.79364524389559e-10,NA,NA,NA
"4065-7000","4a","Birth-death varying speciation constant extinction (coalescent approx)",1514.11270366649,-3022.20382459918,31.7572270345054,0,NA,NA,0.0137058308360372,0.0137058307721621,0.0212846247838122,NA,NA
"4065-7000","4b","Birth-death constant speciation varying extinction (coalescent approx)",1188.0496744704,-2370.07776620699,683.883285426693,0,NA,NA,0.0224999720194482,1.42416032036636e-09,NA,-0.00491410621075232,NA
"4065-7000","4c","Birth-death constant extinction fraction (coalescent approx)",1514.17753226398,-3022.33348179414,31.627569839543,0,NA,NA,0.00857829745445806,NA,0.029778458918683,NA,0.423584288785859
"4065-7000","4d","Birth-death varying speciation and extinction (coalescent approx)",1530.99852761702,-3053.96105163368,0,1,NA,NA,0.0103252756096693,0.0103216401603089,0.0277942271080949,0.0137517772394614,NA
"4065-7000","5","Pure birth constant speciation (coalescent approx)",1188.04968412277,-2374.09577758126,679.865274052416,0,NA,NA,0.0225,NA,NA,NA,NA
"4065-7000","6","Pure birth varying speciation (coalescent approx)",1511.59370541695,-3019.17662916274,34.784422470942,0,NA,NA,0.00867726167663217,NA,0.0239385741490355,NA,NA
"4066-7000","1","Equilibrium constant rate",744.396051405092,-1486.78875832858,1809.00135243445,0,0.03085,NA,NA,NA,NA,NA,NA
"4066-7000","2","Equilibrium variable rate",1518.9910561191,-3033.97207039719,261.818040365841,0,0.00520910779748653,0.0490530216759755,NA,NA,NA,NA,NA
"4066-7000","3","Birth-death constant rates (coalescent approx)",1223.35357437545,-2442.69710690989,853.093003853137,0,NA,NA,0.0203226319183571,2.66534932275795e-09,NA,NA,NA
"4066-7000","4a","Birth-death varying speciation constant extinction (coalescent approx)",1650.90510563277,-3295.79011076303,0,1,NA,NA,0.00788816468094645,0.00788816392691449,0.0267726385216739,NA,NA
"4066-7000","4b","Birth-death constant speciation varying extinction (coalescent approx)",1223.35764701058,-2440.69519351865,855.094917244379,0,NA,NA,0.0203492598869985,1.19518234811408e-10,NA,-0.00590960886577743,NA
"4066-7000","4c","Birth-death constant extinction fraction (coalescent approx)",1629.14983437997,-3252.27956825744,43.5105425055958,0,NA,NA,0.00648804926075411,NA,0.0291985989937259,NA,0.232730210795458
"4066-7000","4d","Birth-death varying speciation and extinction (coalescent approx)",1646.51385880504,-3284.99418869139,10.7959220716425,0,NA,NA,0.0075781973242362,0.00569508320679771,0.0286608549222039,0.0172116536385464,NA
"4066-7000","5","Pure birth constant speciation (coalescent approx)",1223.35766645353,-2444.71198842546,851.078122337574,0,NA,NA,0.0203515625,NA,NA,NA,NA
"4066-7000","6","Pure birth varying speciation (coalescent approx)",1628.16853922457,-3252.32703660813,43.4630741549031,0,NA,NA,0.00652038775177846,NA,0.0265169987646091,NA,NA
"4067-7000","1","Equilibrium constant rate",671.448808169696,-1340.8938569409,1428.87253245664,0,0.03491,NA,NA,NA,NA,NA,NA
"4067-7000","2","Equilibrium variable rate",1290.99698270571,-2577.98267660615,191.78371279139,0,0.00742628997940381,0.0470837217272466,NA,NA,NA,NA,NA
"4067-7000","3","Birth-death constant rates (coalescent approx)",1094.65519143336,-2185.29909406145,584.467295336081,0,NA,NA,0.0224415820317221,5.57100297313369e-10,NA,NA,NA
"4067-7000","4a","Birth-death varying speciation constant extinction (coalescent approx)",1383.52527057575,-2761.02794228144,8.73844711609945,0.01,NA,NA,0.0112269190080836,0.0112269187626635,0.0233269295690838,NA,NA
"4067-7000","4b","Birth-death constant speciation varying extinction (coalescent approx)",1094.65519423748,-2183.2877896049,586.478599792633,0,NA,NA,0.0224416424516871,3.07742524813699e-10,NA,-0.00479806407711317,NA
"4067-7000","4c","Birth-death constant extinction fraction (coalescent approx)",1366.60610866007,-2727.18961845008,42.5767709474521,0,NA,NA,0.00905603467188041,NA,0.0281561590185043,NA,0.431772362648166
"4067-7000","4d","Birth-death varying speciation and extinction (coalescent approx)",1388.90204484014,-2769.76638939754,0,0.99,NA,NA,0.0112239188834632,0.0112219214985619,0.0292026609206774,0.0213267268733967,NA
"4067-7000","5","Pure birth constant speciation (coalescent approx)",1094.65519602464,-2187.30663265078,582.459756746757,0,NA,NA,0.02244140625,NA,NA,NA,NA
"4067-7000","6","Pure birth varying speciation (coalescent approx)",1363.34674362973,-2722.68219845419,47.0841909433457,0,NA,NA,0.00907759962797869,NA,0.0223696486432422,NA,NA
"4068-7000","1","Equilibrium constant rate",839.986611027772,-1677.97002205554,1969.52144154236,0,0.03103,NA,NA,NA,NA,NA,NA
"4068-7000","2","Equilibrium variable rate",1692.72197135778,-3381.4343350294,266.057128568501,0,0.00488124321242698,0.0519896177726694,NA,NA,NA,NA,NA
"4068-7000","3","Birth-death constant rates (coalescent approx)",1350.97006832056,-2697.93052895497,949.560934642934,0,NA,NA,0.0207406077654868,6.28342108504911e-10,NA,NA,NA
"4068-7000","4a","Birth-death varying speciation constant extinction (coalescent approx)",1826.75534718357,-3647.49146359791,0,0.94,NA,NA,0.00784390226283277,0.00784389752099298,0.027924321693823,NA,NA
"4068-7000","4b","Birth-death constant speciation varying extinction (coalescent approx)",1350.96983233766,-2695.92043390609,951.571029691814,0,NA,NA,0.0207477111956552,1.30913898648513e-09,NA,-0.00613445071835693,NA
"4068-7000","4c","Birth-death constant extinction fraction (coalescent approx)",1807.68848308047,-3609.3577353917,38.1337282062022,0,NA,NA,0.00636263510759308,NA,0.030942161597996,NA,0.247237415759655
"4068-7000","4d","Birth-death varying speciation and extinction (coalescent approx)",1824.91873581907,-3641.80539465338,5.68606894452932,0.06,NA,NA,0.00757490648257776,0.0075748977800188,0.0280257860792355,-0.00354476849555696,NA
"4068-7000","5","Pure birth constant speciation (coalescent approx)",1350.97007426374,-2699.93694852747,947.554515070433,0,NA,NA,0.020740234375,NA,NA,NA,NA
"4068-7000","6","Pure birth varying speciation (coalescent approx)",1806.59397327281,-3609.17833885947,38.3131247384363,0,NA,NA,0.00642256450798493,NA,0.0279486677397919,NA,NA
"4069-7000","1","Equilibrium constant rate",745.7216926364,-1489.43996354483,1704.40236454615,0,0.03205,NA,NA,NA,NA,NA,NA
"4069-7000","2","Equilibrium variable rate",1463.96864080812,-2923.92700764364,269.915320447335,0,0.00578325378783341,0.0482402487294685,NA,NA,NA,NA,NA
"4069-7000","3","Birth-death constant rates (coalescent approx)",1205.56958322497,-2407.12889247733,786.713435613649,0,NA,NA,0.0208411515553617,4.60409375743992e-10,NA,NA,NA
"4069-7000","4a","Birth-death varying speciation constant extinction (coalescent approx)",1599.93144682184,-3193.84232809098,0,1,NA,NA,0.0084905614770864,0.00849052576584692,0.0264392086961441,NA,NA
"4069-7000","4b","Birth-death constant speciation varying extinction (coalescent approx)",1205.56874228594,-2405.11691901918,788.725409071796,0,NA,NA,0.0208273437536827,3.1888231278041e-10,NA,-0.00586926841174201,NA
"4069-7000","4c","Birth-death constant extinction fraction (coalescent approx)",1575.03430838614,-3144.04805121958,49.7942768714006,0,NA,NA,0.0068730234263777,NA,0.0289471210025009,NA,0.233865911640424
"4069-7000","4d","Birth-death varying speciation and extinction (coalescent approx)",1593.12011087572,-3178.20591643411,15.6364116568639,0,NA,NA,0.00850117130578075,0.00850117122125697,0.0251400622086971,-0.0116792950093736,NA
"4069-7000","5","Pure birth constant speciation (coalescent approx)",1205.56958457704,-2409.13574742612,784.706580664863,0,NA,NA,0.02083984375,NA,NA,NA,NA
"4069-7000","6","Pure birth varying speciation (coalescent approx)",1573.95068302996,-3143.89109208732,49.9512360036538,0,NA,NA,0.0068799440536125,NA,0.0262614803869525,NA,NA
"4070-7000","1","Equilibrium constant rate",735.828754114301,-1469.65411264286,1819.29163084304,0,0.03139,NA,NA,NA,NA,NA,NA
"4070-7000","2","Equilibrium variable rate",1528.3785641615,-3052.74693291093,236.198810574967,0,0.00526204143958955,0.0509044483242149,NA,NA,NA,NA,NA
"4070-7000","3","Birth-death constant rates (coalescent approx)",1221.10979346418,-2438.2093915163,850.736351969598,0,NA,NA,0.0209717975027596,1.58479321306935e-09,NA,NA,NA
"4070-7000","4a","Birth-death varying speciation constant extinction (coalescent approx)",1647.48307582458,-3288.9457434859,0,1,NA,NA,0.00831325818108739,0.00831325750364873,0.0270254654755007,NA,NA
"4070-7000","4b","Birth-death constant speciation varying extinction (coalescent approx)",1221.10944743611,-2436.19848670896,852.747256776943,0,NA,NA,0.0209622575987788,9.53996036811953e-10,NA,-0.00649284449345804,NA
"4070-7000","4c","Birth-death constant extinction fraction (coalescent approx)",1630.71379426919,-3255.40718037511,33.5385631107883,0,NA,NA,0.00677212151940078,NA,0.0307287675035291,NA,0.320900084681512
"4070-7000","4d","Birth-death varying speciation and extinction (coalescent approx)",1565.4270244498,-3122.82000634641,166.125737139495,0,NA,NA,0.0155330531338433,0.0155330517830063,0.0217533920176306,0.0114667182222852,NA
"4070-7000","5","Pure birth constant speciation (coalescent approx)",1221.10981275892,-2440.21622993211,848.729513553795,0,NA,NA,0.020970703125,NA,NA,NA,NA
"4070-7000","6","Pure birth varying speciation (coalescent approx)",1628.9208716886,-3253.83154796514,35.1141955207627,0,NA,NA,0.00685676020606172,NA,0.0266916235310878,NA,NA
"4071-7000","1","Equilibrium constant rate",964.001510618041,-1926.00000236816,2065.620251844,0,0.03096,NA,NA,NA,NA,NA,NA
"4071-7000","2","Equilibrium variable rate",1857.20074870784,-3710.39243397158,281.227820240582,0,0.00505441745206952,0.0507303839253022,NA,NA,NA,NA,NA
"4071-7000","3","Birth-death constant rates (coalescent approx)",1506.50762963599,-3009.00619582786,982.614058384297,0,NA,NA,0.0206515306038376,3.37255450149232e-09,NA,NA,NA
"4071-7000","4a","Birth-death varying speciation constant extinction (coalescent approx)",1993.99014874433,-3981.96215689909,9.65809731307172,0.01,NA,NA,0.00785618654478108,0.00785618631682238,0.0274455776985673,NA,NA
"4071-7000","4b","Birth-death constant speciation varying extinction (coalescent approx)",1506.50767229319,-3006.99720399682,984.623050215341,0,NA,NA,0.0206509233619131,1.83492635667911e-10,NA,-0.00643016227415491,NA
"4071-7000","4c","Birth-death constant extinction fraction (coalescent approx)",1973.86618805408,-3941.71423551858,49.9060186935753,0,NA,NA,0.00645293658351139,NA,0.0306853509750296,NA,0.285561330119486
"4071-7000","4d","Birth-death varying speciation and extinction (coalescent approx)",1999.82525569912,-3991.62025421216,0,0.99,NA,NA,0.00784867479385349,0.00784867465702666,0.0289771816795453,0.00978868914799441,NA
"4071-7000","5","Pure birth constant speciation (coalescent approx)",1506.50767167722,-3011.01232448651,980.607929725652,0,NA,NA,0.020650390625,NA,NA,NA,NA
"4071-7000","6","Pure birth varying speciation (coalescent approx)",1972.26473489001,-3940.52040633592,51.0998478762403,0,NA,NA,0.00652615931440115,NA,0.0271868117655355,NA,NA
"4072-7000","1","Equilibrium constant rate",973.371211557135,-1944.73931752421,2018.12695949498,0,0.03277,NA,NA,NA,NA,NA,NA
"4072-7000","2","Equilibrium variable rate",1866.2766195126,-3728.54391501588,234.322362003304,0,0.00526910104260165,0.0547536956016211,NA,NA,NA,NA,NA
"4072-7000","3","Birth-death constant rates (coalescent approx)",1508.51737488385,-3013.02542575838,949.840851260804,0,NA,NA,0.0220414724982294,5.9015506466114e-10,NA,NA,NA
"4072-7000","4a","Birth-death varying speciation constant extinction (coalescent approx)",1984.44246976931,-3962.86627701919,0,1,NA,NA,0.00876939886328261,0.00876939821506426,0.0283003764731859,NA,NA
"4072-7000","4b","Birth-death constant speciation varying extinction (coalescent approx)",1508.51695919094,-3011.01525586245,951.851021156741,0,NA,NA,0.0220515172631756,1.14196383312877e-09,NA,-0.00506923083172414,NA
"4072-7000","4c","Birth-death constant extinction fraction (coalescent approx)",1969.98782648389,-3933.95699044835,28.9092865708399,0,NA,NA,0.00713790148554453,NA,0.0326318197406375,NA,0.34218774702202
"4072-7000","4d","Birth-death varying speciation and extinction (coalescent approx)",1975.57539603548,-3943.11966366629,19.7466133528997,0,NA,NA,0.00853069901777654,0.00853056787665511,0.0267609109058901,-0.0271579077428273,NA
"4072-7000","5","Pure birth constant speciation (coalescent approx)",1508.51737895069,-3015.03165231132,947.834624707866,0,NA,NA,0.022041015625,NA,NA,NA,NA
"4072-7000","6","Pure birth varying speciation (coalescent approx)",1968.07973072443,-3932.15013743954,30.7161395796456,0,NA,NA,0.00726235763404598,NA,0.0279887418089584,NA,NA
"4073-7000","1","Equilibrium constant rate",825.240099600408,-1648.47681510606,1698.2987232741,0,0.03365,NA,NA,NA,NA,NA,NA
"4073-7000","2","Equilibrium variable rate",1555.94891228557,-3107.88766369052,238.887874689642,0,0.00603470154362005,0.0507229228478857,NA,NA,NA,NA,NA
"4073-7000","3","Birth-death constant rates (coalescent approx)",1291.04552296762,-2578.08088505464,768.694653325528,0,NA,NA,0.0218693246226729,1.41402037674034e-10,NA,NA,NA
"4073-7000","4a","Birth-death varying speciation constant extinction (coalescent approx)",1669.36069042921,-3332.70104187537,14.0744965047952,0,NA,NA,0.00906794904662048,0.00321617446974804,0.0243952657440153,NA,NA
"4073-7000","4b","Birth-death constant speciation varying extinction (coalescent approx)",1291.04552653453,-2576.07071408602,770.704824294147,0,NA,NA,0.0218703502198528,4.90372604335971e-10,NA,-0.00656806194329296,NA
"4073-7000","4c","Birth-death constant extinction fraction (coalescent approx)",1664.35421343846,-3322.68808789388,24.0874504862877,0,NA,NA,0.00762005872000533,NA,0.0266099014183052,NA,0.0371568231295482
"4073-7000","4d","Birth-death varying speciation and extinction (coalescent approx)",1677.4047327185,-3346.77553838017,0,1,NA,NA,0.00922632346537515,0.00922632328000741,0.0246930749459093,-0.0249479068985687,NA
"4073-7000","5","Pure birth constant speciation (coalescent approx)",1291.04552762364,-2580.08767115253,766.687867227637,0,NA,NA,0.02187109375,NA,NA,NA,NA
"4073-7000","6","Pure birth varying speciation (coalescent approx)",1664.07846070642,-3324.14676053224,22.6287778479282,0,NA,NA,0.00761692456441786,NA,0.0262074289331865,NA,NA
"4074-7000","1","Equilibrium constant rate",776.958059394363,-1551.91281845869,1913.83628984235,0,0.03102,NA,NA,NA,NA,NA,NA
"4074-7000","2","Equilibrium variable rate",1607.08574387308,-3210.16157858019,255.58752972086,0,0.00489883118162581,0.0521229724163385,NA,NA,NA,NA,NA
"4074-7000","3","Birth-death constant rates (coalescent approx)",1273.86595556375,-2543.72200196152,922.027106339524,0,NA,NA,0.0207901343243085,1.0617774675605e-09,NA,NA,NA
"4074-7000","4a","Birth-death varying speciation constant extinction (coalescent approx)",1735.8844715059,-3465.74910830105,0,0.99,NA,NA,0.00779031698507168,0.00779031675210714,0.028097199873257,NA,NA
"4074-7000","4b","Birth-death constant speciation varying extinction (coalescent approx)",1273.86593280234,-2541.71203089394,924.037077407103,0,NA,NA,0.0207905796247764,4.55872173496785e-09,NA,-0.00589763056020682,NA
"4074-7000","4c","Birth-death constant extinction fraction (coalescent approx)",1717.69326735501,-3429.36669999927,36.382408301773,0,NA,NA,0.00638626784312797,NA,0.0310822155086291,NA,0.254230138070369
"4074-7000","4d","Birth-death varying speciation and extinction (coalescent approx)",1731.98409248335,-3455.93509977233,9.8140085287132,0.01,NA,NA,0.00769043990556636,0.00769043433888716,0.0274735829890572,-0.00827941974219676,NA
"4074-7000","5","Pure birth constant speciation (coalescent approx)",1273.86596619826,-2545.72863206649,920.020476234554,0,NA,NA,0.020791015625,NA,NA,NA,NA
"4074-7000","6","Pure birth varying speciation (coalescent approx)",1716.60134305448,-3429.19277694298,36.5563313580637,0,NA,NA,0.00645033650829867,NA,0.0279836137874987,NA,NA
"5525-7000","1","Equilibrium constant rate",2391.63036300103,-4781.25780202544,736.522531535569,0,0.08313,NA,NA,NA,NA,NA,NA
"5525-7000","2","Equilibrium variable rate",2722.26919163703,-5440.52960492731,77.2507286337004,0,0.0427687288697146,0.0362001798182471,NA,NA,NA,NA,NA
"5525-7000","3","Birth-death constant rates (coalescent approx)",2722.26930443496,-5440.52983052317,77.2505030378397,0,NA,NA,0.0427678905427456,0.00655754688382149,NA,NA,NA
"5525-7000","4a","Birth-death varying speciation constant extinction (coalescent approx)",2761.89895155357,-5517.78033356101,0,1,NA,NA,0.0556023803094873,0.0545882627738744,0.00944271738060276,NA,NA
"5525-7000","4b","Birth-death constant speciation varying extinction (coalescent approx)",2746.31905245275,-5486.62053535939,31.1597982016247,0,NA,NA,0.058523384749894,0.0585213288863725,NA,-0.0288621577547381,NA
"5525-7000","4c","Birth-death constant extinction fraction (coalescent approx)",2752.92480088853,-5499.83203223094,17.9483013300696,0,NA,NA,0.0458070832573072,NA,0.0213518860169155,NA,0.853054625054839
"5525-7000","4d","Birth-death varying speciation and extinction (coalescent approx)",2754.40454831909,-5500.77979260888,17.0005409521327,0,NA,NA,0.052144359087887,0.0470374838337142,0.00438529379206627,-0.0133925463944158,NA
"5525-7000","5","Pure birth constant speciation (coalescent approx)",2719.38069909653,-5436.75847421646,81.0218593445552,0,NA,NA,0.038890625,NA,NA,NA,NA
"5525-7000","6","Pure birth varying speciation (coalescent approx)",2719.64319897281,-5435.27761959888,82.5027139621325,0,NA,NA,0.0381613097801098,NA,0.000620548516968666,NA,NA
"5526-7000","1","Equilibrium constant rate",2979.0233923435,-5956.04443864595,1154.57913366467,0,0.06681,NA,NA,NA,NA,NA,NA
"5526-7000","2","Equilibrium variable rate",3481.76330430946,-6959.51956636541,151.104005945214,0,0.0301134583714278,0.0374514544213443,NA,NA,NA,NA,NA
"5526-7000","3","Birth-death constant rates (coalescent approx)",3475.93458107178,-6947.86211989005,162.761452420573,0,NA,NA,0.034111346433296,6.32531995493995e-09,NA,NA,NA
"5526-7000","4a","Birth-death varying speciation constant extinction (coalescent approx)",3555.86007581219,-7105.70605884693,4.91751346369347,0.08,NA,NA,0.0396401683633868,0.0396401639062552,0.0121094967710555,NA,NA
"5526-7000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3500.75060697349,-6995.48712116954,115.136451141085,0,NA,NA,0.0446203673592276,0.044615295911661,NA,-0.0481136979552835,NA
"5526-7000","4c","Birth-death constant extinction fraction (coalescent approx)",3500.443140703,-6994.87218862854,115.751383682079,0,NA,NA,0.0286774391709001,NA,0.00545567105296296,NA,0.0074358580426547
"5526-7000","4d","Birth-death varying speciation and extinction (coalescent approx)",3559.32353703663,-7110.62357231062,0,0.92,NA,NA,0.0402312617827939,0.0402312612415111,0.0135873406054605,0.00397107184458653,NA
"5526-7000","5","Pure birth constant speciation (coalescent approx)",3475.93457936888,-6949.86681269669,160.756759613926,0,NA,NA,0.034109375,NA,NA,NA,NA
"5526-7000","6","Pure birth varying speciation (coalescent approx)",3500.09948024744,-6996.19191824136,114.43165406926,0,NA,NA,0.0286372234867492,NA,0.0053691746321328,NA,NA
"5527-7000","1","Equilibrium constant rate",1969.6081257982,-3937.2130694166,642.609274505045,0,0.07537,NA,NA,NA,NA,NA,NA
"5527-7000","2","Equilibrium variable rate",2217.80848869673,-4431.60742325333,148.214920668321,0,0.0405817276619312,0.0290042858422589,NA,NA,NA,NA,NA
"5527-7000","3","Birth-death constant rates (coalescent approx)",2217.80897833257,-4431.60840252501,148.213941396635,0,NA,NA,0.0405994052932363,0.0115800420813441,NA,NA,NA
"5527-7000","4a","Birth-death varying speciation constant extinction (coalescent approx)",2292.92073371381,-4579.82234392165,0,1,NA,NA,0.0481977576057999,0.0481977573154447,0.00924728943361359,NA,NA
"5527-7000","4b","Birth-death constant speciation varying extinction (coalescent approx)",2263.04220708156,-4520.06529065713,59.7570532645113,0,NA,NA,0.0543368170416287,0.0543368100958013,NA,-0.0212174090186423,NA
"5527-7000","4c","Birth-death constant extinction fraction (coalescent approx)",2254.09408045818,-4502.16903741038,77.653306511269,0,NA,NA,0.0404184130241904,NA,0.0175946899698684,NA,0.827585151784144
"5527-7000","4d","Birth-death varying speciation and extinction (coalescent approx)",2253.81315974157,-4499.59442155651,80.2279223651376,0,NA,NA,0.0506280735957064,0.0506280732106658,-0.00111810389302865,-0.0305760411161818,NA
"5527-7000","5","Pure birth constant speciation (coalescent approx)",2208.27224761072,-4414.54131304166,165.281030879991,0,NA,NA,0.03371484375,NA,NA,NA,NA
