sim.id,model,name,LH,aicc,delta.aicc,w,tau0,gamma,lamb0,mu0,alpha,beta,eps
3573,6,Pure birth varying speciation (coalescent approx),42913.54272,-85823.08425,14.46212845,0,NA,NA,0.053952994,NA,-0.000150735,NA,NA
3574,1,Equilibrium constant rate,38592.05149,-77182.10257,6242.721114,0,0.085287383,NA,NA,NA,NA,NA,NA
3574,2,Equilibrium variable rate,41713.93146,-83423.8617,0.961982544,0.12,0.053503621,0.051338594,NA,NA,NA,NA,NA
3574,3,Birth-death constant rates (coalescent approx),41713.93343,-83423.86563,0.958053963,0.12,NA,NA,0.053516953,0.002156251,NA,NA,NA
3574,4a,Birth-death varying speciation constant extinction (coalescent approx),41715.35348,-83424.70452,0.119171346,0.19,NA,NA,0.054469266,0.005889116,0.000901226,NA,NA
3574,4b,Birth-death constant speciation varying extinction (coalescent approx),41715.41307,-83424.82369,0,0.2,NA,NA,0.054788114,0.006511931,NA,-0.020399206,NA
3574,4c,Birth-death constant extinction fraction (coalescent approx),41715.35365,-83424.70485,0.118838849,0.19,NA,NA,0.054461205,NA,0.001001231,NA,0.109610175
3574,4d,Birth-death varying speciation and extinction (coalescent approx),41715.41704,-83422.83001,1.993675125,0.07,NA,NA,0.054786338,0.006416857,-1.65E-05,-0.020172063,NA
3574,5,Pure birth constant speciation (coalescent approx),41712.29535,-83422.5903,2.23338681,0.07,NA,NA,0.052210938,NA,NA,NA,NA
3574,6,Pure birth varying speciation (coalescent approx),41712.65008,-83421.29894,3.524742109,0.03,NA,NA,0.052524768,NA,-0.000223579,NA,NA
3866,1,Equilibrium constant rate,716.6858521,-1431.366172,271.8089176,0,0.07313,NA,NA,NA,NA,NA,NA
3866,2,Equilibrium variable rate,797.0776211,-1590.138622,113.0364676,0,0.044725866,0.019363515,NA,NA,NA,NA,NA
3866,3,Birth-death constant rates (coalescent approx),797.0777081,-1590.138796,113.0362936,0,NA,NA,0.044750599,0.025406893,NA,NA,NA
3866,4a,Birth-death varying speciation constant extinction (coalescent approx),854.6041882,-1703.175089,0,1,NA,NA,0.046194572,0.046194572,0.007258211,NA,NA
3866,4b,Birth-death constant speciation varying extinction (coalescent approx),845.5733419,-1685.113397,18.06169259,0,NA,NA,0.053240456,0.053240455,NA,-0.013157197,NA
3866,4c,Birth-death constant extinction fraction (coalescent approx),814.3744843,-1622.715682,80.45940782,0,NA,NA,0.04198134,NA,0.012026957,NA,0.845472966
3866,4d,Birth-death varying speciation and extinction (coalescent approx),840.7262619,-1673.396968,29.77812104,0,NA,NA,0.044629913,0.041186732,0.002125706,-0.011242647,NA
3866,5,Pure birth constant speciation (coalescent approx),769.6893154,-1537.373098,165.8019911,0,NA,NA,0.028994141,NA,NA,NA,NA
3866,6,Pure birth varying speciation (coalescent approx),772.5446773,-1541.072734,162.1023553,0,NA,NA,0.032298409,NA,-0.002948947,NA,NA
3867,1,Equilibrium constant rate,800.3600582,-1598.714682,220.2934657,0,0.07913,NA,NA,NA,NA,NA,NA
3867,2,Equilibrium variable rate,865.2225086,-1726.428691,92.57945659,0,0.052424062,0.016709609,NA,NA,NA,NA,NA
3867,3,Birth-death constant rates (coalescent approx),865.2225745,-1726.428823,92.57932476,0,NA,NA,0.052391058,0.035668756,NA,NA,NA
3867,4a,Birth-death varying speciation constant extinction (coalescent approx),912.5204224,-1819.008147,0,0.97,NA,NA,0.051087246,0.051087246,0.006227991,NA,NA
3867,4b,Birth-death constant speciation varying extinction (coalescent approx),908.8694496,-1811.706202,7.301945566,0.03,NA,NA,0.058978902,0.058978902,NA,-0.009768319,NA
3867,4c,Birth-death constant extinction fraction (coalescent approx),877.4927355,-1748.952773,70.05537381,0,NA,NA,0.049928541,NA,0.010182052,NA,0.880518287
3867,4d,Birth-death varying speciation and extinction (coalescent approx),900.8027579,-1793.550946,25.45720174,0,NA,NA,0.052665859,0.051903848,0.011992649,0.009578475,NA
3867,5,Pure birth constant speciation (coalescent approx),812.8597743,-1623.714114,195.2940335,0,NA,NA,0.029287109,NA,NA,NA,NA
3867,6,Pure birth varying speciation (coalescent approx),828.5023938,-1652.988461,166.0196863,0,NA,NA,0.037401553,NA,-0.006620128,NA,NA
3868,1,Equilibrium constant rate,832.9454868,-1663.88559,260.7487763,0,0.08105,NA,NA,NA,NA,NA,NA
3868,2,Equilibrium variable rate,909.6409978,-1815.265823,109.3685432,0,0.051270376,0.019426241,NA,NA,NA,NA,NA
3868,3,Birth-death constant rates (coalescent approx),909.6410989,-1815.266025,109.368341,0,NA,NA,0.05130105,0.031894038,NA,NA,NA
3868,4a,Birth-death varying speciation constant extinction (coalescent approx),965.3333775,-1924.634366,0,1,NA,NA,0.053755744,0.053755057,0.006798423,NA,NA
3868,4b,Birth-death constant speciation varying extinction (coalescent approx),958.049169,-1910.065949,14.56841686,0,NA,NA,0.060107976,0.060107975,NA,-0.011867545,NA
3868,4c,Birth-death constant extinction fraction (coalescent approx),925.7403436,-1845.448299,79.18606775,0,NA,NA,0.048466294,NA,0.012025083,NA,0.864270475
3868,4d,Birth-death varying speciation and extinction (coalescent approx),928.1662826,-1848.278511,76.35585502,0,NA,NA,0.046517862,0.046517858,-0.002886917,-0.034918562,NA
3868,5,Pure birth constant speciation (coalescent approx),870.6749305,-1739.344477,185.2898888,0,NA,NA,0.031022461,NA,NA,NA,NA
3868,6,Pure birth varying speciation (coalescent approx),878.1038653,-1752.191558,172.4428082,0,NA,NA,0.036691928,NA,-0.004793871,NA,NA
3869,1,Equilibrium constant rate,873.5939444,-1745.182534,207.7553146,0,0.08461,NA,NA,NA,NA,NA,NA
3869,2,Equilibrium variable rate,930.6889191,-1857.361752,95.57609622,0,0.057937752,0.015889363,NA,NA,NA,NA,NA
3869,3,Birth-death constant rates (coalescent approx),930.6889975,-1857.361909,95.57593931,0,NA,NA,0.057966821,0.042093781,NA,NA,NA
3869,4a,Birth-death varying speciation constant extinction (coalescent approx),979.4850317,-1952.937849,0,0.88,NA,NA,0.059145954,0.059145953,0.005444681,NA,NA
3869,4b,Birth-death constant speciation varying extinction (coalescent approx),971.9140844,-1937.795954,15.14189453,0,NA,NA,0.072451938,0.072451937,NA,-0.006633975,NA
3869,4c,Birth-death constant extinction fraction (coalescent approx),941.9374543,-1877.842694,75.09515482,0,NA,NA,0.055097317,NA,0.009751218,NA,0.892875961
3869,4d,Birth-death varying speciation and extinction (coalescent approx),978.5099014,-1948.966039,3.971809288,0.12,NA,NA,0.060584859,0.060584859,0.002420092,-0.005201896,NA
3869,5,Pure birth constant speciation (coalescent approx),863.818605,-1725.631855,227.3059933,0,NA,NA,0.030216797,NA,NA,NA,NA
3869,6,Pure birth varying speciation (coalescent approx),886.1430326,-1768.269979,184.6678691,0,NA,NA,0.040522964,NA,-0.008179247,NA,NA
3870,1,Equilibrium constant rate,792.079374,-1582.153254,228.8894216,0,0.08001,NA,NA,NA,NA,NA,NA
3870,2,Equilibrium variable rate,855.8055535,-1707.594601,103.4480743,0,0.052446383,0.017134916,NA,NA,NA,NA,NA
3870,3,Birth-death constant rates (coalescent approx),855.8056382,-1707.59477,103.4479048,0,NA,NA,0.052440885,0.035291774,NA,NA,NA
3870,4a,Birth-death varying speciation constant extinction (coalescent approx),908.5378665,-1811.042675,0,1,NA,NA,0.054086893,0.054086893,0.006031283,NA,NA
3870,4b,Birth-death constant speciation varying extinction (coalescent approx),878.9582128,-1751.883368,59.15930728,0,NA,NA,0.045973846,0.045973845,NA,-0.024862969,NA
3870,4c,Birth-death constant extinction fraction (coalescent approx),869.4380411,-1732.843024,78.19965072,0,NA,NA,0.049531712,NA,0.010568927,NA,0.875089447
3870,4d,Birth-death varying speciation and extinction (coalescent approx),897.9793989,-1787.903625,23.1390497,0,NA,NA,0.042808264,0.04280826,0.011605945,0.006576311,NA
3870,5,Pure birth constant speciation (coalescent approx),807.4886479,-1612.971801,198.0708738,0,NA,NA,0.029710938,NA,NA,NA,NA
3870,6,Pure birth varying speciation (coalescent approx),818.5693174,-1633.122129,177.9205465,0,NA,NA,0.036550075,NA,-0.005705291,NA,NA
3871,1,Equilibrium constant rate,720.058691,-1438.111795,243.1881706,0,0.07489,NA,NA,NA,NA,NA,NA
3871,2,Equilibrium variable rate,796.4195275,-1588.822272,92.4776943,0,0.047390563,0.018417932,NA,NA,NA,NA,NA
3871,3,Birth-death constant rates (coalescent approx),796.4195916,-1588.8224,92.47756598,0,NA,NA,0.047366066,0.028945817,NA,NA,NA
3871,4a,Birth-death varying speciation constant extinction (coalescent approx),843.6667897,-1681.299966,0,0.93,NA,NA,0.050196851,0.050196851,0.00634953,NA,NA
3871,4b,Birth-death constant speciation varying extinction (coalescent approx),837.1054586,-1668.177304,13.12266226,0,NA,NA,0.055715419,0.055715419,NA,-0.011267051,NA
3871,4c,Birth-death constant extinction fraction (coalescent approx),810.1390948,-1614.244576,67.05538985,0,NA,NA,0.045305427,NA,0.011162574,NA,0.863998264
3871,4d,Birth-death varying speciation and extinction (coalescent approx),842.062537,-1676.068973,5.230993072,0.07,NA,NA,0.048089199,0.048089199,0.004942924,-0.003630309,NA
3871,5,Pure birth constant speciation (coalescent approx),760.3046023,-1518.603618,162.6963479,0,NA,NA,0.029032227,NA,NA,NA,NA
3871,6,Pure birth varying speciation (coalescent approx),769.138537,-1534.260291,147.0396752,0,NA,NA,0.034931359,NA,-0.004966751,NA,NA
3872,1,Equilibrium constant rate,684.0829902,-1366.160274,250.4437371,0,0.07421,NA,NA,NA,NA,NA,NA
3872,2,Equilibrium variable rate,756.4739458,-1508.930749,107.6732627,0,0.046570207,0.018376959,NA,NA,NA,NA,NA
3872,3,Birth-death constant rates (coalescent approx),756.4741056,-1508.931068,107.6729431,0,NA,NA,0.046546322,0.028144506,NA,NA,NA
3872,4a,Birth-death varying speciation constant extinction (coalescent approx),811.3191731,-1616.604011,0,1,NA,NA,0.048155633,0.048155633,0.006853955,NA,NA
3872,4b,Birth-death constant speciation varying extinction (coalescent approx),803.3764482,-1600.718562,15.88544986,0,NA,NA,0.054471666,0.054471666,NA,-0.012145885,NA
3872,4c,Birth-death constant extinction fraction (coalescent approx),772.0956339,-1538.156933,78.44707833,0,NA,NA,0.043635125,NA,0.011473659,NA,0.854725429
3872,4d,Birth-death varying speciation and extinction (coalescent approx),803.3816265,-1598.705946,17.89806493,0,NA,NA,0.046614633,0.043868735,0.004551373,-0.003737692,NA
3872,5,Pure birth constant speciation (coalescent approx),724.2112529,-1446.4168,170.1872117,0,NA,NA,0.028897461,NA,NA,NA,NA
3872,6,Pure birth varying speciation (coalescent approx),728.8003609,-1453.583579,163.0204325,0,NA,NA,0.033240227,NA,-0.003812587,NA,NA
3873,1,Equilibrium constant rate,661.9989032,-1321.992076,228.8461369,0,0.07253,NA,NA,NA,NA,NA,NA
3873,2,Equilibrium variable rate,735.701078,-1467.384939,83.45327322,0,0.045432298,0.018224351,NA,NA,NA,NA,NA
3873,3,Birth-death constant rates (coalescent approx),735.7011946,-1467.385173,83.45304009,0,NA,NA,0.045467305,0.027263563,NA,NA,NA
3873,4a,Birth-death varying speciation constant extinction (coalescent approx),778.4363477,-1550.838213,0,0.5,NA,NA,0.053711904,0.053711904,0.004923717,NA,NA
3873,4b,Birth-death constant speciation varying extinction (coalescent approx),778.4316266,-1550.82877,0.009442162,0.5,NA,NA,0.053360104,0.053359924,NA,-0.011876248,NA
3873,4c,Birth-death constant extinction fraction (coalescent approx),750.041323,-1494.048163,56.79004941,0,NA,NA,0.043055177,NA,0.011164922,NA,0.856141954
3873,4d,Birth-death varying speciation and extinction (coalescent approx),757.407004,-1506.756454,44.08175859,0,NA,NA,0.045522428,0.045522428,-0.003229465,-0.033065069,NA
3873,5,Pure birth constant speciation (coalescent approx),703.8705359,-1405.735341,145.1028715,0,NA,NA,0.028376953,NA,NA,NA,NA
3873,6,Pure birth varying speciation (coalescent approx),709.6890945,-1415.360972,135.4772403,0,NA,NA,0.033172385,NA,-0.004170336,NA,NA
3874,1,Equilibrium constant rate,751.5314737,-1501.057376,261.4981931,0,0.07777,NA,NA,NA,NA,NA,NA
3874,2,Equilibrium variable rate,830.1567219,-1656.296707,106.258862,0,0.04847819,0.019655139,NA,NA,NA,NA,NA
3874,3,Birth-death constant rates (coalescent approx),830.1568074,-1656.296878,106.2586911,0,NA,NA,0.048441654,0.028768351,NA,NA,NA
3874,4a,Birth-death varying speciation constant extinction (coalescent approx),884.2945445,-1762.555569,0,1,NA,NA,0.051108863,0.051108863,0.00696647,NA,NA
3874,4b,Birth-death constant speciation varying extinction (coalescent approx),876.2558985,-1746.478277,16.07729199,0,NA,NA,0.057416668,0.057416667,NA,-0.012457887,NA
3874,4c,Birth-death constant extinction fraction (coalescent approx),846.3737651,-1686.714011,75.84155874,0,NA,NA,0.045784986,NA,0.012163553,NA,0.856844604
3874,4d,Birth-death varying speciation and extinction (coalescent approx),858.0826074,-1708.109271,54.44629877,0,NA,NA,0.040934667,0.040934425,0.020946921,0.019329371,NA
3874,5,Pure birth constant speciation (coalescent approx),797.6940405,-1593.38251,169.1730594,0,NA,NA,0.030338867,NA,NA,NA,NA
3874,6,Pure birth varying speciation (coalescent approx),802.9432149,-1601.869693,160.6858761,0,NA,NA,0.035037198,NA,-0.004044911,NA,NA
4066,1,Equilibrium constant rate,84453.51579,-168905.0314,40458.94037,0,0.01954,NA,NA,NA,NA,NA,NA
4066,2,Equilibrium variable rate,101813.107,-203622.2135,5741.758324,0,0.491953257,0.032826237,NA,NA,NA,NA,NA
4066,3,Birth-death constant rates (coalescent approx),101813.1085,-203622.2166,5741.755182,0,NA,NA,0.492246541,0.459413267,NA,NA,NA
4066,4a,Birth-death varying speciation constant extinction (coalescent approx),79710.54687,-159415.0928,49948.87896,0,NA,NA,0.01,5.07E-19,-4.84E-19,NA,NA
4066,4b,Birth-death constant speciation varying extinction (coalescent approx),104684.9864,-209363.9718,0,1,NA,NA,1.284045282,1.217818175,NA,-0.000341752,NA
4066,4c,Birth-death constant extinction fraction (coalescent approx),79710.54687,-159415.0928,49948.87896,0,NA,NA,0.01,NA,5.55E-20,NA,0
4066,4d,Birth-death varying speciation and extinction (coalescent approx),79710.54687,-159413.0922,49950.87957,0,NA,NA,0.01,0,5.55E-20,0,NA
4066,5,Pure birth constant speciation (coalescent approx),69308.32579,-138614.6514,70749.32037,0,NA,NA,0.013609375,NA,NA,NA,NA
4066,6,Pure birth varying speciation (coalescent approx),80316.25117,-160628.5019,48735.4699,0,NA,NA,0.0105,NA,1.08E-19,NA,NA
3965,1,Equilibrium constant rate,762.0624633,-1522.119324,276.9546764,0,0.07985,NA,NA,NA,NA,NA,NA
3965,2,Equilibrium variable rate,842.4710518,-1680.925273,118.1487274,0,0.048781166,0.021197631,NA,NA,NA,NA,NA
3965,3,Birth-death constant rates (coalescent approx),842.4710952,-1680.92536,118.1486408,0,NA,NA,0.048776567,0.027586489,NA,NA,NA
3965,4a,Birth-death varying speciation constant extinction (coalescent approx),902.5538543,-1799.074001,0,0.74,NA,NA,0.051942767,0.051942767,0.007874587,NA,NA
3965,4b,Birth-death constant speciation varying extinction (coalescent approx),891.7109409,-1777.388174,21.68582684,0,NA,NA,0.058246286,0.05824625,NA,-0.014357429,NA
3965,4c,Birth-death constant extinction fraction (coalescent approx),860.7517214,-1715.469735,83.60426583,0,NA,NA,0.045388591,NA,0.013421334,NA,0.844783723
3965,4d,Birth-death varying speciation and extinction (coalescent approx),902.5275457,-1796.998833,2.075168177,0.26,NA,NA,0.050629461,0.050629461,0.007546454,-0.00087358,NA
3965,5,Pure birth constant speciation (coalescent approx),815.6829014,-1629.360201,169.7138003,0,NA,NA,0.031666016,NA,NA,NA,NA
3965,6,Pure birth varying speciation (coalescent approx),817.9950153,-1631.9732,167.1008005,0,NA,NA,0.034966602,NA,-0.002955377,NA,NA
3966,1,Equilibrium constant rate,760.7926169,-1519.579663,276.1202661,0,0.07881,NA,NA,NA,NA,NA,NA
3966,2,Equilibrium variable rate,844.2693891,-1684.522042,111.177887,0,0.047888134,0.021540203,NA,NA,NA,NA,NA
3966,3,Birth-death constant rates (coalescent approx),844.2697787,-1684.522821,111.1771078,0,NA,NA,0.047930786,0.026385763,NA,NA,NA
3966,4a,Birth-death varying speciation constant extinction (coalescent approx),900.8667242,-1795.699929,0,1,NA,NA,0.049818067,0.049818067,0.008257019,NA,NA
3966,4b,Birth-death constant speciation varying extinction (coalescent approx),889.292266,-1772.551012,23.14891631,0,NA,NA,0.057500781,0.057500778,NA,-0.014832594,NA
3966,4c,Birth-death constant extinction fraction (coalescent approx),861.4374576,-1716.841396,78.85853324,0,NA,NA,0.044927599,NA,0.013481501,NA,0.842133605
3966,4d,Birth-death varying speciation and extinction (coalescent approx),858.6245794,-1709.193215,86.5067141,0,NA,NA,0.038559791,0.03855979,0.001387205,-0.035582548,NA
3966,5,Pure birth constant speciation (coalescent approx),819.2966668,-1636.587763,159.1121662,0,NA,NA,0.031664063,NA,NA,NA,NA
3966,6,Pure birth varying speciation (coalescent approx),821.9286707,-1639.840605,155.8593239,0,NA,NA,0.035210638,NA,-0.003191815,NA,NA
3967,1,Equilibrium constant rate,700.8878849,-1399.77016,296.2097777,0,0.07353,NA,NA,NA,NA,NA,NA
3967,2,Equilibrium variable rate,792.3057817,-1580.594709,115.385228,0,0.043213316,0.021750626,NA,NA,NA,NA,NA
3967,3,Birth-death constant rates (coalescent approx),792.3058848,-1580.594916,115.3850218,0,NA,NA,0.043202757,0.021459824,NA,NA,NA
3967,4a,Birth-death varying speciation constant extinction (coalescent approx),851.0068463,-1695.979937,0,1,NA,NA,0.045787367,0.045787367,0.0082176,NA,NA
3967,4b,Birth-death constant speciation varying extinction (coalescent approx),838.3476134,-1670.661472,25.31846585,0,NA,NA,0.053005695,0.053005695,NA,-0.01559245,NA
3967,4c,Birth-death constant extinction fraction (coalescent approx),811.6904474,-1617.34714,78.63279791,0,NA,NA,0.040519516,NA,0.013578583,NA,0.830207177
3967,4d,Birth-death varying speciation and extinction (coalescent approx),833.909477,-1659.762616,36.21732142,0,NA,NA,0.04527705,0.045277019,0.000577164,-0.021996441,NA
3967,5,Pure birth constant speciation (coalescent approx),773.768653,-1545.531696,150.4482415,0,NA,NA,0.030138672,NA,NA,NA,NA
3967,6,Pure birth varying speciation (coalescent approx),774.5588159,-1545.100778,150.8791595,0,NA,NA,0.031915684,NA,-0.001629044,NA,NA
3968,1,Equilibrium constant rate,817.5764068,-1633.147289,266.1486635,0,0.08381,NA,NA,NA,NA,NA,NA
3968,2,Equilibrium variable rate,893.072122,-1782.127646,117.168306,0,0.052365373,0.020782945,NA,NA,NA,NA,NA
3968,3,Birth-death constant rates (coalescent approx),893.0722319,-1782.127866,117.168086,0,NA,NA,0.052408474,0.031638386,NA,NA,NA
3968,4a,Birth-death varying speciation constant extinction (coalescent approx),952.6645967,-1899.295952,0,0.89,NA,NA,0.053990379,0.053990378,0.007797984,NA,NA
3968,4b,Birth-death constant speciation varying extinction (coalescent approx),942.6601097,-1879.286978,20.00897402,0,NA,NA,0.05933581,0.059335809,NA,-0.014716661,NA
3968,4c,Birth-death constant extinction fraction (coalescent approx),910.2002544,-1814.367268,84.92868448,0,NA,NA,0.048826082,NA,0.013154871,NA,0.854855494
3968,4d,Birth-death varying speciation and extinction (coalescent approx),951.5989636,-1895.142449,4.153503621,0.11,NA,NA,0.053525346,0.053124641,0.008570408,0.001518346,NA
